33002000,94:ae:61
86926702,90:67:b5
35657507,54:e3:f6
35657607,4c:5f:d2
35743607,84:a7:83
01458000,00:1d:4c
35613307,88:5c:47
35847607,84:a7:83
35613407,18:42:2f
01330300,00:21:35
91152005,04:0a:83
35798406,4c:a7:4b
35798506,00:21:35
35729806,00:21:35
35941506,4c:a7:4b
35564006,4c:a7:4b
35625606,54:e3:f6
01473400,88:5c:47
91146285,00:1d:4c
91149565,68:59:7f
86812702,d4:22:4e
01499300,00:21:35
35743808,94:ae:61
35743908,00:1d:4c
35847408,00:17:cc
35848108,90:67:b5
35920108,94:ae:61
35992108,d4:22:4e
33000453,54:e3:f6
35418400,00:17:cc
35418500,54:05:5f
35811302,4c:5f:d2
35557006,88:5c:47
35230904,00:17:cc
86269602,90:67:f3
35488604,94:ae:61
86253702,18:42:2f
86813201,54:05:5f
86205102,4c:a7:4b
86270702,90:67:f3
86226102,54:05:5f
86055102,0c:b5:de
86835901,54:05:5f
35719502,d0:99:d5
91152900,90:67:b5
35586403,00:17:cc
35142835,84:a7:83
33002353,18:42:2f
33002753,d4:22:4e
33002767,68:54:ed
86500701,04:0a:83
01324700,d0:99:d5
01378100,94:ae:61
86093902,d0:99:d5
86063002,00:17:cc
86264702,00:21:35
86500801,84:a7:83
01324800,00:17:cc
01370000,d0:99:d5
86742501,94:ae:61
01330400,88:5c:47
01365100,00:17:cc
86604601,54:e3:f6
01334200,4c:5f:d2
86264602,90:67:b5
86733601,84:a7:83
01334000,00:21:35
01345200,68:59:7f
86847801,94:ae:61
86500601,d0:99:d5
86557801,d4:22:4e
86599101,18:42:2f
86690001,68:59:7f
86931501,04:0a:83
01368900,54:05:5f
86134002,18:42:2f
86358002,4c:5f:d2
86457302,00:21:35
01369000,84:a7:83
86094102,54:05:5f
86094202,54:05:5f
86556902,68:59:7f
01346100,88:5c:47
86929601,84:a7:83
01346200,54:05:5f
86929401,4c:5f:d2
86014002,84:a7:83
86014102,00:1d:4c
86166701,84:a7:83
86646402,68:54:ed
01392900,90:67:f3
01345900,00:1d:4c
86264802,00:17:cc
86923001,18:42:2f
01346000,54:e3:f6
86922901,04:0a:83
86952601,04:0a:83
01376600,00:17:cc
01411900,90:67:f3
01418300,90:67:b5
01421500,d4:22:4e
01427200,00:21:35
86054602,d4:22:4e
86215002,88:5c:47
01376700,54:05:5f
86584802,54:e3:f6
01349800,84:a7:83
01351100,d0:99:d5
86984500,d0:99:d5
01351000,4c:a7:4b
01377800,18:42:2f
86303901,88:5c:47
86091602,84:a7:83
01349700,4c:a7:4b
86666501,54:05:5f
01349600,68:54:ed
86666601,4c:5f:d2
01382200,54:e3:f6
01417000,84:a7:83
01420700,84:a7:83
01427300,00:1d:4c
01382300,00:1d:4c
86054702,00:17:cc
86280402,4c:a7:4b
86690101,68:54:ed
01348600,04:0a:83
86911901,18:42:2f
86949101,90:67:f3
01376800,94:ae:61
01417700,68:59:7f
86215202,18:42:2f
01376900,04:0a:83
01377400,84:a7:83
86134102,90:67:f3
86979701,00:1d:4c
01370800,04:0a:83
86979601,84:a7:83
01378000,54:05:5f
01348500,18:42:2f
01348900,04:0a:83
86952801,0c:b5:de
01391300,d4:22:4e
86278002,4c:a7:4b
01392200,90:67:f3
01377300,00:21:35
01368200,54:e3:f6
86086202,00:21:35
86280102,94:ae:61
86525701,94:ae:61
86525801,90:67:b5
86445401,04:0a:83
01323400,84:a7:83
01364500,54:05:5f
01376300,d0:99:d5
01377500,00:17:cc
01391100,54:05:5f
01346300,00:17:cc
86929301,68:59:7f
01346400,d0:99:d5
86062902,54:e3:f6
86929201,88:5c:47
86022902,94:ae:61
01382600,18:42:2f
01427800,d0:99:d5
01443200,68:59:7f
01437400,90:67:f3
86094002,4c:5f:d2
01330200,84:a7:83
86346702,90:67:b5
01375200,d0:99:d5
01348800,04:0a:83
86949001,0c:b5:de
01348700,68:54:ed
86948901,54:e3:f6
01350800,54:05:5f
86953701,90:67:f3
01350700,04:0a:83
86953601,00:17:cc
01338100,04:0a:83
86666301,68:59:7f
01338200,4c:5f:d2
86666401,4c:a7:4b
86374401,68:54:ed
01316700,d4:22:4e
01346500,18:42:2f
86928201,94:ae:61
86253802,54:05:5f
01333800,4c:a7:4b
01333700,68:54:ed
01325100,94:ae:61
86533301,00:1d:4c
01325800,4c:a7:4b
86533101,90:67:b5
86430601,0c:b5:de
01349300,0c:b5:de
86902801,0c:b5:de
86884901,00:21:35
01330100,90:67:f3
86592801,84:a7:83
86671801,04:0a:83
86260101,00:1d:4c
86681601,84:a7:83
86887001,4c:5f:d2
86681501,90:67:b5
86498201,90:67:f3
01325000,54:05:5f
86498301,04:0a:83
01324900,04:0a:83
86514501,54:e3:f6
01338000,54:e3:f6
86514701,68:59:7f
86514801,18:42:2f
86108902,54:05:5f
86049801,68:59:7f
86241902,94:ae:61
86086102,90:67:f3
86024201,84:a7:83
86515002,68:59:7f
86576002,90:67:f3
86591002,00:17:cc
86665102,88:5c:47
86514902,00:17:cc
86264302,54:e3:f6
86545602,68:54:ed
86546902,18:42:2f
86547002,18:42:2f
86656102,4c:a7:4b
86474302,d0:99:d5
86474402,04:0a:83
86474502,90:67:b5
86479802,00:1d:4c
86343902,00:21:35
86366202,00:1d:4c
01349500,4c:a7:4b
35430607,90:67:f3
35556506,68:54:ed
35924907,18:42:2f
35556606,88:5c:47
35556706,00:17:cc
35175408,88:5c:47
35547907,0c:b5:de
35645907,54:e3:f6
35703007,84:a7:83
35915906,94:ae:61
35873407,4c:a7:4b
35916006,84:a7:83
35916106,54:e3:f6
35241507,90:67:b5
35580207,4c:a7:4b
35629507,00:17:cc
35737007,94:ae:61
35273307,88:5c:47
35241607,d4:22:4e
35258708,94:ae:61
35580107,0c:b5:de
35960207,00:1d:4c
35678806,84:a7:83
35702907,90:67:f3
35939606,84:a7:83
35880906,d4:22:4e
35939506,90:67:f3
35701606,4c:a7:4b
35701706,d4:22:4e
86618002,90:67:f3
35336507,68:54:ed
35665107,4c:a7:4b
86955002,00:17:cc
35174807,54:05:5f
35242507,00:21:35
35242607,68:54:ed
35174707,00:17:cc
35174907,68:59:7f
35259707,54:05:5f
86473002,18:42:2f
35562706,4c:5f:d2
35562206,04:0a:83
35562306,18:42:2f
35562406,90:67:f3
35562506,54:05:5f
35153008,54:e3:f6
35562606,00:1d:4c
86472802,4c:a7:4b
86472902,90:67:f3
86589002,00:1d:4c
86464702,18:42:2f
86527002,94:ae:61
86527202,54:e3:f6
86527302,4c:5f:d2
86436502,04:0a:83
35470307,68:59:7f
35470407,54:05:5f
35240207,04:0a:83
35240007,00:1d:4c
35240107,84:a7:83
35293007,18:42:2f
35845207,54:e3:f6
35293107,4c:a7:4b
35293207,04:0a:83
35628006,54:e3:f6
35627906,00:21:35
35627806,00:17:cc
35628306,00:21:35
35628206,d4:22:4e
35628106,90:67:f3
35263407,84:a7:83
35263507,84:a7:83
35820406,68:54:ed
35239907,84:a7:83
35239707,94:ae:61
35239807,d0:99:d5
35293307,00:17:cc
35293407,54:e3:f6
35150607,d4:22:4e
35277507,88:5c:47
35150507,54:05:5f
35466907,0c:b5:de
35467007,00:1d:4c
35467107,94:ae:61
01401700,4c:a7:4b
01401800,d0:99:d5
01401900,54:05:5f
35465107,54:05:5f
35467907,84:a7:83
35809806,84:a7:83
35809206,54:e3:f6
35150407,84:a7:83
35314507,90:67:f3
86614302,84:a7:83
86614402,00:17:cc
86054502,4c:5f:d2
86655302,90:67:b5
86460402,94:ae:61
86511802,68:54:ed
35915806,88:5c:47
86702302,18:42:2f
86264202,00:1d:4c
86482002,90:67:f3
86448002,d0:99:d5
86419102,18:42:2f
86419202,90:67:f3
86469402,88:5c:47
86382802,0c:b5:de
86382902,84:a7:83
86647702,18:42:2f
86579302,90:67:f3
86579402,68:59:7f
86633402,d4:22:4e
86647802,68:59:7f
86387002,04:0a:83
86545802,00:1d:4c
86545902,84:a7:83
86546002,0c:b5:de
35322407,00:1d:4c
86702402,68:54:ed
86702502,00:21:35
86715402,d4:22:4e
86232902,68:59:7f
86553202,4c:a7:4b
86554402,84:a7:83
86551502,90:67:f3
86551602,00:21:35
35809906,54:e3:f6
35613207,94:ae:61
86044302,68:59:7f
35762806,d0:99:d5
35880806,90:67:b5
35686906,94:ae:61
35938007,d0:99:d5
35419807,54:e3:f6
35606207,4c:5f:d2
35687006,68:59:7f
35882707,84:a7:83
35466807,4c:a7:4b
35425107,4c:5f:d2
35778007,90:67:f3
35438607,00:1d:4c
35881006,18:42:2f
35809006,4c:5f:d2
35686806,54:05:5f
35238707,00:1d:4c
35337807,90:67:b5
35337907,00:21:35
35416207,4c:5f:d2
35625706,18:42:2f
35625806,d4:22:4e
35701806,d4:22:4e
35748707,68:59:7f
35834307,18:42:2f
35516307,00:17:cc
35250507,0c:b5:de
35448207,4c:a7:4b
35448307,54:e3:f6
35489507,00:21:35
35814206,68:59:7f
35814306,54:05:5f
35814406,04:0a:83
35814506,4c:a7:4b
35169007,d4:22:4e
35556406,18:42:2f
35790807,0c:b5:de
35400907,68:54:ed
35438507,54:05:5f
35168907,00:1d:4c
35809106,68:59:7f
35941406,90:67:f3
35166708,84:a7:83
35299208,54:05:5f
35428707,90:67:b5
86549902,00:1d:4c
35668206,00:17:cc
01471500,d0:99:d5
35644106,54:05:5f
86594802,88:5c:47
86620402,90:67:f3
86620502,18:42:2f
86620602,00:21:35
86627402,4c:a7:4b
86544302,00:21:35
86619102,00:1d:4c
35193907,68:59:7f
35211407,0c:b5:de
35227707,4c:5f:d2
35227807,4c:5f:d2
35227907,94:ae:61
35346107,4c:a7:4b
35790907,54:05:5f
35880106,68:59:7f
35880206,04:0a:83
35273007,94:ae:61
35273107,54:e3:f6
35416007,0c:b5:de
35273207,84:a7:83
86445902,88:5c:47
86542602,68:54:ed
86328302,54:05:5f
86474702,54:05:5f
86474802,4c:a7:4b
86814002,88:5c:47
86474602,84:a7:83
86134202,04:0a:83
86346602,4c:a7:4b
86358102,90:67:f3
86360302,4c:5f:d2
86385902,94:ae:61
86544002,04:0a:83
86586602,d4:22:4e
86586702,18:42:2f
86588602,d0:99:d5
86597302,90:67:b5
86720902,54:e3:f6
86809302,18:42:2f
86363502,68:54:ed
86365702,d0:99:d5
86365802,00:1d:4c
86366502,90:67:b5
86593502,4c:5f:d2
86458902,68:54:ed
86459602,18:42:2f
86465802,04:0a:83
86429202,68:54:ed
86528202,68:54:ed
86528302,94:ae:61
86264102,54:e3:f6
86499902,00:21:35
86440802,88:5c:47
86440902,d0:99:d5
86547602,94:ae:61
86528902,68:59:7f
86544502,00:21:35
86618202,90:67:f3
86618302,90:67:f3
86544202,54:05:5f
86618102,90:67:f3
86287801,04:0a:83
01334300,18:42:2f
33228400,4c:5f:d2
33228402,68:59:7f
33228442,d4:22:4e
33228494,00:21:35
33228500,d4:22:4e
33228600,00:21:35
33228700,d0:99:d5
33228800,4c:a7:4b
33228900,68:59:7f
35137700,90:67:b5
86441501,00:1d:4c
35209700,68:54:ed
35209800,68:59:7f
35209900,00:17:cc
35210000,54:05:5f
33229000,90:67:b5
33229027,4c:5f:d2
33229030,90:67:f3
33229042,68:54:ed
33229094,54:05:5f
33229100,54:05:5f
33229159,54:05:5f
33229257,18:42:2f
33229259,d4:22:4e
33229354,90:67:f3
86013601,90:67:f3
86742200,18:42:2f
86337701,04:0a:83
86179300,18:42:2f
86886800,00:1d:4c
86795400,04:0a:83
86792400,90:67:f3
86418601,68:59:7f
86959200,d0:99:d5
86287701,68:59:7f
86160000,4c:5f:d2
86730201,88:5c:47
86319701,88:5c:47
86319801,88:5c:47
86154201,d0:99:d5
86414001,90:67:f3
86773101,04:0a:83
86797300,90:67:b5
86111701,84:a7:83
86453101,00:17:cc
33004800,90:67:b5
33004802,d4:22:4e
33004900,4c:5f:d2
33004500,0c:b5:de
33008700,d4:22:4e
33009100,94:ae:61
33009200,54:e3:f6
33010100,90:67:f3
33010600,54:e3:f6
33017500,00:21:35
33017900,54:05:5f
33203900,54:e3:f6
33203936,d4:22:4e
32064600,68:59:7f
33003400,68:54:ed
33004600,90:67:b5
33006000,00:17:cc
33006100,54:e3:f6
33008500,00:21:35
33009000,4c:a7:4b
33009300,18:42:2f
33012500,00:1d:4c
33014000,00:1d:4c
33017400,0c:b5:de
33017700,68:54:ed
33202100,94:ae:61
33202136,00:1d:4c
33204100,04:0a:83
33204200,d4:22:4e
33206300,d0:99:d5
33206400,4c:a7:4b
33213000,18:42:2f
33213100,68:54:ed
33213200,04:0a:83
33213300,d0:99:d5
33213400,90:67:b5
33205100,68:54:ed
33211000,d0:99:d5
33211100,00:1d:4c
33010200,90:67:b5
33204000,d4:22:4e
33211400,d0:99:d5
33211442,68:54:ed
33211500,4c:a7:4b
33007500,54:05:5f
